id,y_2001,y_2002,y_2003,y_2004,y_2005,y_2007,y_2008,y_2009,y_2010,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019
370630020211,96719999,285372367,346005108,356939154,370799467,411246552,736453736,738387745,467304782,468590293,470266585,472698964,469353718,471147971,543906005,527670574,752107535,1639990099
370630020212,38979183,46962321,55106139,63552942,68086467,68411750,82152037,82446181,82580299,82578201,82575459,82586192,82579609,80803867,90498547,90145021,115003572,244113367
370630020221,76534546,77212301,78123391,78678566,80018828,81473981,87956259,87966365,87887617,87891618,87883696,87885973,87885973,87901142,97737823,97727677,159510026,375040835
370630020222,109932582,112499859,115236954,118619921,119130565,118313563,145966653,151442492,157992190,158235402,158156526,158275045,158353773,158354347,170594552,169922830,209542523,473609397
370630020231,53172490,52907400,52952392,52952392,53060269,54060201,66438732,66365770,66274752,63153147,63212010,63443404,63518137,63469229,70999923,70992543,90744217,200694087
370630020232,87767191,90728155,95344985,96844662,99813292,103477845,137313007,138403507,138262574,138255210,138708239,138996142,139139964,132382895,148535842,148203882,209470162,459970773
370630020241,163227590,175522079,179650762,202166803,201105113,218608019,280350515,280496892,280232360,281267022,282425220,288340852,297004158,299179421,342498989,341305361,449877629,963033855
370630020242,51498549,51483893,51527810,51527810,51536982,51572456,62301796,62255869,62196950,62320268,62344870,62358430,62372919,62317577,63272010,63107133,87976512,189390673
370630020243,70521704,71042102,71770746,71770746,72613120,73192852,89447471,89333739,89350506,89388343,89305734,89264824,89284138,89265299,94575439,94402281,115648836,249297278
370630020251,59605520,59879035,64361216,70841157,80234964,97100112,123079326,127066390,131679254,136992665,140047247,141194788,142616684,144629599,156497279,155998452,203662594,435694279
370630020252,70566647,75948464,77138240,80753188,86080392,110720227,136202760,131367688,133118072,134173790,134092355,134283396,134246158,130638182,144572525,141230364,181549217,399684611
370630020253,49475705,55825364,56271453,56733823,56795551,56701763,67777223,66874006,67643566,67751476,67779299,67828289,67772884,67200687,71049777,70946062,95425952,213002715
370630020261,29075921,36045230,43719675,49242273,53742642,54473495,70367159,74813536,82691779,87400597,89686873,93966733,95831342,95078678,104129639,100572955,133746114,294816934
370630020262,86331364,92932350,95844825,100193835,112454737,143790120,189753820,181254807,183484671,187787935,190604507,195564047,197283122,196816656,206587282,202948286,278389544,641933495
370630020271,162486308,167905478,169523448,171197474,162742902,153216925,200207938,208542832,198247027,202956300,208447851,212256268,224106062,229773336,314372730,291058419,459043175,1007365753
370630020272,253880880,312526288,366534052,380221875,397800253,423203100,521817481,513484326,532173214,525292357,527564905,527359829,550761615,559314869,680678201,627952148,879851879,1888045460
370630020273,61631605,58738355,58738355,59451096,59451096,60175024,61897960,55714344,55343981,55343981,55347002,56139607,56158150,55351535,75682521,71291241,142179535,339727702
370630020281,302847399,288105708,268427174,280779364,335917238,390527222,509754223,470925900,475234112,483248455,500275642,509940840,533204662,533915427,648019600,587578595,961010839,2135366180
370630020282,29224135,34209571,42778984,49545332,55196441,60591010,65035309,65004773,65632229,70909542,78034476,83446383,94516113,94027911,107177034,105837469,144678745,349524869
370630020283,457363284,473896642,493688911,500867506,507757864,526254787,760298570,821493345,865345845,880209049,913830074,941558163,952205794,955098571,1242901890,1187308936,1635828395,3562826429
370630021001,237956484,270710091,285267881,463686182,358307742,359430448,386737301,404615207,421507303,451309039,463655771,466454009,479547803,479286998,496419091,489731817,641810526,1325312327
370630021002,103603880,105804686,110539593,117376226,118956009,124603442,139414302,138611582,138256431,139099256,141747058,142552650,143337358,143232348,157252074,156009362,289806395,611563342
370630021003,105473112,118690599,109965317,113060565,116100855,121334573,137314591,138467893,138405973,139247884,140116032,140525767,141514705,140786582,152848417,151309069,238947687,505609683
370630022001,273384951,280178069,284063077,285442744,291365150,289945101,423954408,407417738,418032759,418540225,430490917,478026910,532446952,526266218,777847334,799807220,1192326210,3037673261
370630023001,82027837,81409040,81445283,81492773,81015816,82652921,122357131,146927006,147386663,191946281,213654851,339073073,354422342,355025406,420620208,437829345,476523008,1016360614
370630023002,26940475,27094112,27289131,25783596,20134686,18265039,24253518,24252018,21034339,20435482,18129951,18001938,21442835,21173403,24564790,24655420,101871551,232430234
370639801001,797497850,690179950,672193050,741225094,795524332,677558878,620889645,677143702,701200558,735835443,754885216,756659870,854957653,890105572,997885843,888458384,1441639192,2824697181
